state,district,market,commodity,variety,min_price,modal_price
Madhya Pradesh,Sheopur,Other,Soyabean,Soyabeen,3051,3360.0
Madhya Pradesh,Sheopur,Other,Mango (Raw-Ripe),Mango - Raw-Ripe,1000,1050.0
Madhya Pradesh,Other,Other,Bengal Gram(Gram)(Whole),Desi (Whole),3830,3900.0
Madhya Pradesh,Other,Other,Wheat,Lokwan,1710,1825.0
Madhya Pradesh,Ujjain,Other,Mustard,Mustard,2051,2051.0
Madhya Pradesh,Ujjain,Other,Peas(Dry),Peas(Dry),2000,2100.0
Madhya Pradesh,Ujjain,Other,Soyabean,Yellow,3224,3455.0
Madhya Pradesh,Ujjain,Other,Wheat,Lokwan,1900,1951.0
Madhya Pradesh,Ujjain,Other,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),3201,3201.0
Madhya Pradesh,Ujjain,Other,Black Gram Dal (Urd Dal),Black Gram Dal,2800,3700.0
Madhya Pradesh,Ujjain,Other,Soyabean,Yellow,2376,3561.0
Madhya Pradesh,Ujjain,Other,Wheat,Lokwan,1966,2073.0
Madhya Pradesh,Ujjain,Ujjain(F&V),Bhindi(Ladies Finger),Bhindi,1900,3210.0
Madhya Pradesh,Ujjain,Ujjain(F&V),Bitter gourd,Bitter Gourd,2500,4120.0
Madhya Pradesh,Ujjain,Ujjain(F&V),Bottle gourd,Bottle Gourd,850,1450.0
Madhya Pradesh,Ujjain,Ujjain(F&V),Brinjal,Brinjal,750,1490.0
Madhya Pradesh,Ujjain,Ujjain(F&V),Cabbage,Cabbage,850,1266.0
Madhya Pradesh,Ujjain,Ujjain(F&V),Capsicum,Capsicum,2500,4210.0
Madhya Pradesh,Ujjain,Ujjain(F&V),Coriander(Leaves),Coriander,2000,3825.0
Madhya Pradesh,Ujjain,Ujjain(F&V),French Beans (Frasbean),French Beans (Frasbean),1200,1420.0
Madhya Pradesh,Ujjain,Ujjain(F&V),Ginger(Green),Green Ginger,3000,3995.0
Madhya Pradesh,Ujjain,Ujjain(F&V),Green Chilli,Green Chilly,2500,2905.0
Madhya Pradesh,Ujjain,Ujjain(F&V),Lemon,Lemon,1200,1420.0
Madhya Pradesh,Ujjain,Ujjain(F&V),Mango,Badami,2200,2878.0
Madhya Pradesh,Ujjain,Ujjain(F&V),Pomegranate,Pomogranate,1250,2000.0
Madhya Pradesh,Ujjain,Ujjain(F&V),Spinach,Spinach,750,1225.0
Madhya Pradesh,Ujjain,Ujjain(F&V),Sponge gourd,Sponge gourd,2500,2926.0
Madhya Pradesh,Ujjain,Ujjain(F&V),Tomato,Deshi,1500,2010.0
Maharashtra,Akola,Other,Bengal Gram(Gram)(Whole),Average (Whole),3400,4250.0
Maharashtra,Akola,Other,Green Gram (Moong)(Whole),Green (Whole),4800,5550.0
Maharashtra,Akola,Other,Soyabean,Yellow,2900,3525.0
Maharashtra,Akola,Other,Soyabean,Yellow,3350,3455.0
Maharashtra,Amarawati,Other,Onion,Local,200,1000.0
Maharashtra,Amarawati,Other,Tomato,Local,1000,2000.0
Maharashtra,Amarawati,Other,Soyabean,Yellow,3200,3400.0
Maharashtra,Aurangabad,Other,Maize,Yellow,2100,2200.0
Maharashtra,Other,Other,Green Gram (Moong)(Whole),Green (Whole),4992,4992.0
Maharashtra,Other,Other,Jowar(Sorghum),Red,2100,2400.0
Maharashtra,Buldhana,Other,Soyabean,Yellow,3400,3400.0
Maharashtra,Buldhana,Other,Bengal Gram(Gram)(Whole),Average (Whole),3950,4120.0
Maharashtra,Buldhana,Other,Soyabean,Yellow,3200,3380.0
Maharashtra,Buldhana,Other,Bengal Gram(Gram)(Whole),Average (Whole),3500,3740.0
Maharashtra,Buldhana,Other,Maize,Yellow,2155,2200.0
Maharashtra,Buldhana,Other,Soyabean,Yellow,3320,3460.0
Maharashtra,Buldhana,Other,Soyabean,Yellow,3300,3521.0
Maharashtra,Other,Other,Maize,Yellow,1800,2255.0
Maharashtra,Other,Other,Onion,Red,200,1100.0
Maharashtra,Jalana,Other,Soyabean,Yellow,3350,3500.0
Maharashtra,Jalana,Other,Gur(Jaggery),Red,2850,2850.0
Maharashtra,Jalana,Other,Soyabean,Yellow,3200,3575.0
Maharashtra,Jalana,Other,Soyabean,Yellow,3445,3510.0
Maharashtra,Jalgaon,Other,Jowar(Sorghum),Jowar ( White),1895,2000.0
Maharashtra,Jalgaon,Other,Bengal Gram(Gram)(Whole),Average (Whole),3939,3999.0
Maharashtra,Jalgaon,Jalgaon,Bengal Gram(Gram)(Whole),Average (Whole),3400,3400.0
Maharashtra,Jalgaon,Jalgaon,Onion,Red,350,825.0
Maharashtra,Jalgaon,Other,Bengal Gram(Gram)(Whole),Average (Whole),3750,3900.0
Maharashtra,Jalgaon,Other,Jowar(Sorghum),Jowar ( White),2122,2251.0
Maharashtra,Kolhapur,Other,Tomato,Local,500,2800.0
Maharashtra,Other,Other,Soyabean,Yellow,3591,3601.0
Maharashtra,Other,Other,Soyabean,Yellow,3350,3670.0
Maharashtra,Nagpur,Kamthi,Tomato,Local,3000,3400.0
Maharashtra,Nagpur,Other,Soyabean,Yellow,3381,3420.0
Maharashtra,Nagpur,Nagpur,Onion,Red,700,1000.0
Maharashtra,Nagpur,Nagpur,Onion,White,1200,1650.0
Maharashtra,Other,Other,"Sesamum(Sesame,Gingelly,Til)",White,10011,10011.0
Maharashtra,Other,Other,Soyabean,Yellow,3455,3455.0
Maharashtra,Nashik,Other,Maize,Yellow,2199,2283.0
Maharashtra,Other,Other,Jowar(Sorghum),Jowar ( White),2800,2900.0
Maharashtra,Other,Other,Soyabean,Yellow,3631,3651.0
Maharashtra,Other,Other,Jowar(Sorghum),Jowar ( White),3350,3450.0
Maharashtra,Other,Other,Soyabean,Yellow,3480,3500.0
Maharashtra,Pune,Pune,Onion,Local,600,1300.0
Maharashtra,Pune,Pune,Tomato,Local,1500,3700.0
Maharashtra,Pune,Pune(Hadapsar),Onion,Local,400,1200.0
Maharashtra,Pune,Other,Onion,Local,800,1150.0
Maharashtra,Pune,Other,Onion,Local,1300,1400.0
Maharashtra,Pune,Other,Tomato,Local,3000,3000.0
Maharashtra,Sholapur,Other,Jowar(Sorghum),Jowar ( White),2300,2300.0
Maharashtra,Sholapur,Other,Potato,Local,1000,1200.0
Maharashtra,Sholapur,Solapur,Gur(Jaggery),Yellow,3351,3435.0
Maharashtra,Sholapur,Solapur,Onion,Red,100,900.0
Maharashtra,Thane,Kalyan,Onion,1st Sort,800,900.0
Maharashtra,Vashim,Other,Bengal Gram(Gram)(Whole),Average (Whole),3900,4000.0
Maharashtra,Vashim,Other,Soyabean,Yellow,3400,3500.0
Maharashtra,Other,Other,Soyabean,Yellow,3440,3550.0
Maharashtra,Other,Other,Soyabean,Yellow,3300,3475.0
Meghalaya,East Khasi Hills,Shillong,Beetroot,Beetroot,3500,3800.0
Meghalaya,East Khasi Hills,Shillong,Betal Leaves,Local,9700,14500.0
Meghalaya,East Khasi Hills,Shillong,Bitter gourd,Bitter Gourd,3500,3750.0
Meghalaya,East Khasi Hills,Shillong,Brinjal,Brinjal,3000,3300.0
Meghalaya,East Khasi Hills,Shillong,Cabbage,Cabbage,900,1150.0
Meghalaya,East Khasi Hills,Shillong,Capsicum,Capsicum,4000,5500.0
Meghalaya,East Khasi Hills,Shillong,Carrot,Carrot,4500,5500.0
Meghalaya,East Khasi Hills,Shillong,Cauliflower,Local,3500,3850.0
Meghalaya,East Khasi Hills,Shillong,Cucumbar(Kheera),Cucumbar,2000,2400.0
Meghalaya,East Khasi Hills,Shillong,French Beans (Frasbean),French Beans (Frasbean),5000,7000.0
Meghalaya,East Khasi Hills,Shillong,Green Chilli,Green Chilly,8500,9500.0
Meghalaya,East Khasi Hills,Shillong,Pineapple,Pine Apple,2200,2500.0
Meghalaya,East Khasi Hills,Shillong,Potato,Jyoti,900,1150.0
Meghalaya,East Khasi Hills,Shillong,Pumpkin,Pumpkin,2000,2100.0
Meghalaya,East Khasi Hills,Shillong,Raddish,Raddish,1600,1800.0
Meghalaya,East Khasi Hills,Shillong,Tomato,Local,3000,3850.0
Meghalaya,Other,Other,Betal Leaves,Local,12000,12500.0
Meghalaya,Other,Other,Bhindi(Ladies Finger),Bhindi,3000,3200.0
Meghalaya,Other,Other,Brinjal,Brinjal,3000,3200.0
Meghalaya,Other,Other,Cowpea(Veg),Cowpea (Veg),3000,3200.0
Meghalaya,Other,Other,Green Chilli,Green Chilly,10000,12000.0
Meghalaya,Other,Other,Banana,Banana - Ripe,2500,3000.0
Meghalaya,Other,Other,Betal Leaves,Local,12000,16000.0
Meghalaya,Other,Other,French Beans (Frasbean),French Beans (Frasbean),6000,7000.0
Meghalaya,Other,Other,Garlic,Garlic,8000,10000.0
Nagaland,Other,Other,Maize,Local,4500,4800.0
Nagaland,Other,Other,Tomato,Tomato,6500,6800.0
NCT of Delhi,Delhi,Azadpur,Apple,Delicious,3000,5367.0
NCT of Delhi,Delhi,Azadpur,Banana - Green,Banana - Green,1200,1400.0
NCT of Delhi,Delhi,Azadpur,Bhindi(Ladies Finger),Bhindi,1400,2000.0
NCT of Delhi,Delhi,Azadpur,Bitter gourd,Bitter Gourd,600,1350.0
NCT of Delhi,Delhi,Azadpur,Bottle gourd,Bottle Gourd,1000,1500.0
NCT of Delhi,Delhi,Azadpur,Brinjal,Brinjal,800,1367.0
NCT of Delhi,Delhi,Azadpur,Cabbage,Cabbage,2000,2600.0
NCT of Delhi,Delhi,Azadpur,Capsicum,Capsicum,2000,3300.0
NCT of Delhi,Delhi,Azadpur,Carrot,Carrot,600,1100.0
NCT of Delhi,Delhi,Azadpur,Cauliflower,Cauliflower,1400,2267.0
NCT of Delhi,Delhi,Azadpur,Coriander(Leaves),Coriander,8000,10750.0
NCT of Delhi,Delhi,Azadpur,Cucumbar(Kheera),Cucumbar,1200,1600.0
NCT of Delhi,Delhi,Azadpur,Ginger(Green),Green Ginger,9000,12000.0
NCT of Delhi,Delhi,Azadpur,Grapes,Black,6000,8200.0
NCT of Delhi,Delhi,Azadpur,Green Chilli,Green Chilly,800,2050.0
NCT of Delhi,Delhi,Azadpur,Guar,Gwar,1800,2700.0
NCT of Delhi,Delhi,Azadpur,Mango (Raw-Ripe),Mango - Raw-Ripe,1000,1500.0
NCT of Delhi,Delhi,Azadpur,Onion,Onion,300,1059.0
NCT of Delhi,Delhi,Azadpur,Papaya,Papaya,1000,1525.0
NCT of Delhi,Delhi,Azadpur,Pineapple,Pine Apple,1200,3050.0
NCT of Delhi,Delhi,Azadpur,Potato,Potato,600,1118.0
NCT of Delhi,Delhi,Azadpur,Pumpkin,Pumpkin,300,833.0
NCT of Delhi,Delhi,Azadpur,Raddish,Raddish,500,825.0
NCT of Delhi,Delhi,Azadpur,Spinach,Spinach,750,975.0
NCT of Delhi,Delhi,Azadpur,Tomato,Tomato,1000,2709.0
Odisha,Other,Other,Cucumbar(Kheera),Cucumbar,900,1000.0
Odisha,Bargarh,Other,Brinjal,Brinjal,1700,1800.0
Odisha,Bolangir,Bolangir,Tomato,Local,2800,2800.0
Odisha,Other,Other,Bhindi(Ladies Finger),Bhindi,2000,2400.0
Odisha,Dhenkanal,Other,Bhindi(Ladies Finger),Bhindi,1800,2000.0
Odisha,Dhenkanal,Other,Bitter gourd,Bitter Gourd,3500,3800.0
Odisha,Dhenkanal,Other,Brinjal,Brinjal,2000,2200.0
Odisha,Dhenkanal,Other,Cucumbar(Kheera),Cucumbar,2500,2800.0
Odisha,Dhenkanal,Other,Potato,Potato,1400,1500.0
Odisha,Dhenkanal,Other,Pumpkin,Pumpkin,1300,1400.0
Odisha,Dhenkanal,Other,Tomato,Tomato,4500,4800.0
Odisha,Dhenkanal,Other,Bhindi(Ladies Finger),Bhindi,3900,4000.0
Odisha,Dhenkanal,Other,Bitter gourd,Bitter Gourd,4000,4500.0
Odisha,Dhenkanal,Other,Brinjal,Brinjal,3500,4000.0
Odisha,Dhenkanal,Other,Cabbage,Cabbage,2900,3000.0
Odisha,Dhenkanal,Other,Cauliflower,Cauliflower,5900,6000.0
Odisha,Dhenkanal,Other,Cucumbar(Kheera),Cucumbar,3000,3000.0
Odisha,Dhenkanal,Other,Green Chilli,Green Chilly,15000,15000.0
Odisha,Dhenkanal,Other,Onion,Onion,2400,2500.0
Odisha,Dhenkanal,Other,Potato,Potato,1400,1500.0
Odisha,Dhenkanal,Other,Pumpkin,Pumpkin,1900,2000.0
Odisha,Dhenkanal,Other,Tomato,Tomato,4000,4500.0
Odisha,Ganjam,Other,Bitter gourd,Bitter Gourd,3300,3600.0
Odisha,Ganjam,Other,Cucumbar(Kheera),Cucumbar,2600,2800.0
Odisha,Ganjam,Other,Green Chilli,Green Chilly,10000,12000.0
Odisha,Ganjam,Other,Paddy(Dhan)(Common),Common,1750,1750.0
Odisha,Ganjam,Other,Rice,Common,2000,2100.0
Odisha,Other,Other,Guar,Gwar,4500,4800.0
Odisha,Kendrapara,Other,Bitter gourd,Bitter Gourd,4000,4000.0
Odisha,Kendrapara,Other,Brinjal,Brinjal,4000,4000.0
Odisha,Kendrapara,Other,Cucumbar(Kheera),Cucumbar,3000,3000.0
Odisha,Kendrapara,Other,Onion,Onion,1800,1850.0
Odisha,Kendrapara,Other,Pointed gourd (Parval),Pointed gourd (Parval),4000,4000.0
Odisha,Kendrapara,Other,Potato,Local,1700,1800.0
Odisha,Kendrapara,Other,Potato,Potato,1800,1900.0
Odisha,Kendrapara,Other,Pumpkin,Pumpkin,2000,2000.0
Odisha,Kendrapara,Other,Tomato,Tomato,4000,4000.0
Odisha,Kendrapara,Other,Brinjal,Brinjal,3400,3500.0
Odisha,Kendrapara,Other,Cucumbar(Kheera),Cucumbar,3000,3000.0
Odisha,Kendrapara,Other,Onion,Onion,1700,1750.0
Odisha,Kendrapara,Other,Pointed gourd (Parval),Pointed gourd (Parval),3000,3000.0
Odisha,Kendrapara,Other,Potato,Local,1700,1750.0
Odisha,Kendrapara,Other,Potato,Potato,1800,1850.0
Odisha,Kendrapara,Other,Tomato,Local,3400,3500.0
Odisha,Kendrapara,Other,Tomato,Tomato,3600,3650.0
Odisha,Kendrapara,Other,Bitter gourd,Bitter Gourd,4000,4000.0
Odisha,Kendrapara,Other,Brinjal,Brinjal,2400,2500.0
Odisha,Kendrapara,Other,Cucumbar(Kheera),Cucumbar,3000,3000.0
Odisha,Kendrapara,Other,Onion,Onion,1700,1750.0
Odisha,Kendrapara,Other,Paddy(Dhan)(Common),Paddy,1750,1750.0
Odisha,Kendrapara,Other,Pointed gourd (Parval),Pointed gourd (Parval),3000,3000.0
Odisha,Kendrapara,Other,Potato,Local,1600,1650.0
Odisha,Kendrapara,Other,Potato,Potato,1700,1750.0
Odisha,Kendrapara,Other,Pumpkin,Pumpkin,2000,2000.0
Odisha,Kendrapara,Other,Tomato,Local,4000,4000.0
Odisha,Kendrapara,Other,Tomato,Tomato,4400,4500.0
Odisha,Kendrapara,Other,Bitter gourd,Bitter Gourd,4000,4000.0
Odisha,Kendrapara,Other,Brinjal,Brinjal,4000,4000.0
Odisha,Kendrapara,Other,Cucumbar(Kheera),Cucumbar,3000,3000.0
Odisha,Kendrapara,Other,Onion,Onion,1700,1750.0
Odisha,Kendrapara,Other,Pointed gourd (Parval),Pointed gourd (Parval),3000,3000.0
Odisha,Kendrapara,Other,Potato,Local,1700,1800.0
Odisha,Kendrapara,Other,Potato,Potato,1800,1900.0
Odisha,Kendrapara,Other,Tomato,Tomato,3400,3500.0
Odisha,Kendrapara,Other,Brinjal,Brinjal,3400,3500.0
Odisha,Kendrapara,Other,Cucumbar(Kheera),Cucumbar,3000,3000.0
Odisha,Kendrapara,Other,Onion,Onion,1700,1750.0
Odisha,Kendrapara,Other,Paddy(Dhan)(Common),Paddy,1750,1750.0
Odisha,Kendrapara,Other,Pointed gourd (Parval),Pointed gourd (Parval),3000,3000.0
Odisha,Kendrapara,Other,Potato,Local,1600,1650.0
Odisha,Kendrapara,Other,Potato,Potato,1800,1850.0
Odisha,Kendrapara,Other,Tomato,Local,3400,3500.0
Odisha,Kendrapara,Other,Tomato,Tomato,3800,3850.0
Odisha,Other,Other,Paddy(Dhan)(Common),Common,1750,1750.0
Odisha,Other,Other,Bitter gourd,Bitter Gourd,3000,3000.0
Odisha,Other,Other,Brinjal,Round/Long,1800,2000.0
Odisha,Other,Other,Pointed gourd (Parval),Pointed gourd (Parval),2600,2800.0
Odisha,Koraput,Other,Paddy(Dhan)(Common),Common,1750,1750.0
Odisha,Other,Other,Banana - Green,Banana - Green,2000,2500.0
Odisha,Other,Other,Rice,Common,2500,2520.0
Odisha,Other,Other,Bhindi(Ladies Finger),Bhindi,1200,1400.0
Odisha,Other,Other,Bitter gourd,Bitter Gourd,2400,2500.0
Odisha,Other,Other,Bhindi(Ladies Finger),Bhindi,1150,1200.0
Odisha,Other,Other,Bitter gourd,Bitter Gourd,2700,2800.0
Odisha,Other,Other,Maize,Hybrid/Local,1700,1700.0
Odisha,Other,Other,Maize,Hybrid/Local,1400,1400.0
Odisha,Other,Other,Paddy(Dhan)(Common),Paddy Coarse,1750,1750.0
Odisha,Nuapada,Other,Brinjal,Brinjal,2000,2100.0
Odisha,Nuapada,Other,Tomato,Tomato,4000,4100.0
Odisha,Nuapada,Other,Bhindi(Ladies Finger),Bhindi,3000,3100.0
Odisha,Nuapada,Other,Brinjal,Brinjal,3000,3000.0
Odisha,Nuapada,Other,Pumpkin,Pumpkin,2000,2000.0
Odisha,Sundergarh,Bonai,Black Gram (Urd Beans)(Whole),Local,5600,8000.0
Odisha,Sundergarh,Bonai,Onion,Onion,2500,2500.0
Pondicherry,Other,Other,Paddy(Dhan)(Common),B P T,2320,2340.0
Pondicherry,Other,Other,Paddy(Dhan)(Common),Fine,1583,1667.0
Pondicherry,Other,Other,Paddy(Dhan)(Common),ADT 37,1568,1568.0
Punjab,Amritsar,Other,Bitter gourd,Bitter Gourd,1200,1200.0
Punjab,Amritsar,Other,Brinjal,Brinjal,1100,1200.0
Punjab,Amritsar,Other,Green Chilli,Green Chilly,1400,1500.0
Punjab,Amritsar,Other,Mango (Raw-Ripe),Mango - Raw-Ripe,1300,1400.0
Punjab,Amritsar,Other,Onion,Red,1000,1200.0
Punjab,Amritsar,Other,Raddish,Raddish,700,700.0
Punjab,Amritsar,Other,Spinach,Spinach,800,900.0
Punjab,Amritsar,Other,Tomato,Deshi,1300,1400.0
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi),Apple,Apple,1200,1550.0
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi),Bhindi(Ladies Finger),Bhindi,400,500.0
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi),Bitter gourd,Bitter Gourd,500,600.0
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi),Brinjal,Brinjal,600,800.0
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi),Cabbage,Cabbage,600,750.0
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi),Capsicum,Capsicum,1200,1600.0
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi),Carrot,Carrot,700,800.0
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi),Cauliflower,Cauliflower,800,900.0
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi),Cucumbar(Kheera),Cucumbar,700,800.0
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi),Green Chilli,Green Chilly,300,500.0
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi),Lemon,Lemon,1000,1400.0
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi),Onion,Onion,500,800.0
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi),Potato,Potato,400,500.0
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi),Tomato,Tomato,1000,1500.0
Punjab,Amritsar,Other,Bhindi(Ladies Finger),Bhindi,1500,1500.0
Punjab,Amritsar,Other,Bitter gourd,Bitter Gourd,1400,1400.0
Punjab,Amritsar,Other,Brinjal,Brinjal,1500,1500.0
Punjab,Amritsar,Other,Onion,Onion,2000,2000.0
Punjab,Amritsar,Other,Tomato,Tomato,1500,1500.0
Punjab,Amritsar,Other,Bhindi(Ladies Finger),Bhindi,3000,3000.0
Punjab,Amritsar,Other,Brinjal,Arkasheela Mattigulla,1800,1800.0
Punjab,Amritsar,Other,Brinjal,Brinjal,1400,1500.0
Punjab,Amritsar,Other,Green Chilli,Green Chilly,2200,2300.0
Punjab,Amritsar,Other,Onion,Red,1400,1500.0
Punjab,Amritsar,Other,Tomato,Hybrid,1500,1600.0
Punjab,Barnala,Barnala,Cucumbar(Kheera),Cucumbar,1000,2000.0
Punjab,Barnala,Barnala,Garlic,Average,4500,5250.0
Punjab,Barnala,Barnala,Ginger(Green),Green Ginger,9500,9500.0
Punjab,Barnala,Other,Bhindi(Ladies Finger),Bhindi,2500,3000.0
Punjab,Barnala,Other,Cluster beans,Cluster Beans,2100,2500.0
Punjab,Other,Other,Bhindi(Ladies Finger),Bhindi,1400,1400.0
Punjab,Other,Other,Lemon,Lemon,4200,4300.0
Punjab,Faridkot,Faridkot,Apple,Apple,5000,12000.0
Punjab,Faridkot,Faridkot,Banana,Banana - Ripe,1700,1700.0
Punjab,Faridkot,Faridkot,Bhindi(Ladies Finger),Bhindi,1500,1500.0
Punjab,Faridkot,Faridkot,Bitter gourd,Bitter Gourd,1000,1500.0
Punjab,Faridkot,Faridkot,Brinjal,Round/Long,1500,2000.0
Punjab,Faridkot,Faridkot,Capsicum,Capsicum,5000,5000.0
Punjab,Faridkot,Faridkot,Carrot,Carrot,2000,2000.0
Punjab,Faridkot,Faridkot,Cauliflower,Cauliflower,1500,1700.0
Punjab,Faridkot,Faridkot,Coconut,Coconut,4000,4000.0
Punjab,Faridkot,Faridkot,Coriander(Leaves),Coriander,10000,10000.0
Punjab,Faridkot,Faridkot,Cucumbar(Kheera),Cucumbar,800,1000.0
Punjab,Faridkot,Faridkot,Garlic,Garlic,4500,5000.0
Punjab,Faridkot,Faridkot,Ginger(Green),Green Ginger,11000,11000.0
Punjab,Faridkot,Faridkot,Green Chilli,Green Chilly,1500,1700.0
Punjab,Faridkot,Faridkot,Mango (Raw-Ripe),Mango - Raw-Ripe,800,1100.0
Punjab,Faridkot,Faridkot,Mousambi(Sweet Lime),Mousambi,5500,5500.0
Punjab,Faridkot,Faridkot,Onion,Onion,1000,1200.0
Punjab,Faridkot,Faridkot,Potato,Potato,660,800.0
Punjab,Faridkot,Faridkot,Pumpkin,Pumpkin,2000,2500.0
Punjab,Faridkot,Faridkot,Tinda,Tinda,3000,3000.0
Punjab,Faridkot,Faridkot,Tomato,Tomato,1500,2500.0
Punjab,Faridkot,Other,Bhindi(Ladies Finger),Bhindi,1500,1500.0
Punjab,Faridkot,Other,Onion,1st Sort,1600,1600.0
Punjab,Faridkot,Other,Potato,Local,800,900.0
Punjab,Fatehgarh,Bassi Pathana,Banana,Medium,4000,4000.0
Punjab,Fatehgarh,Bassi Pathana,Bhindi(Ladies Finger),Bhindi,2500,2800.0
Punjab,Fatehgarh,Bassi Pathana,Bitter gourd,Bitter Gourd,2500,2800.0
Punjab,Fatehgarh,Bassi Pathana,Bottle gourd,Bottle Gourd,2200,2500.0
Punjab,Fatehgarh,Bassi Pathana,Brinjal,Brinjal,2200,2500.0
Punjab,Fatehgarh,Bassi Pathana,Cabbage,Cabbage,1000,1200.0
Punjab,Fatehgarh,Bassi Pathana,Capsicum,Capsicum,5000,5500.0
Punjab,Fatehgarh,Bassi Pathana,Cauliflower,Cauliflower,3000,3200.0
Punjab,Fatehgarh,Bassi Pathana,Colacasia,Colacasia,2300,2500.0
Punjab,Fatehgarh,Bassi Pathana,Coriander(Leaves),Coriander,20000,20000.0
Punjab,Fatehgarh,Bassi Pathana,Cucumbar(Kheera),Cucumbar,2500,2800.0
Punjab,Fatehgarh,Bassi Pathana,French Beans (Frasbean),French Beans (Frasbean),4000,4000.0
Punjab,Fatehgarh,Bassi Pathana,Ginger(Green),Green Ginger,15000,15000.0
Punjab,Fatehgarh,Bassi Pathana,Green Chilli,Green Chilly,3000,3200.0
Punjab,Fatehgarh,Bassi Pathana,Lemon,Lemon,5000,5500.0
Punjab,Fatehgarh,Bassi Pathana,Onion,Medium,2000,2100.0
Punjab,Fatehgarh,Bassi Pathana,Papaya,Papaya,3200,3300.0
Punjab,Fatehgarh,Bassi Pathana,Pomegranate,Pomogranate,7500,8000.0
Punjab,Fatehgarh,Bassi Pathana,Potato,Potato,1000,1100.0
Punjab,Fatehgarh,Bassi Pathana,Pumpkin,Pumpkin,1000,1100.0
Punjab,Fatehgarh,Bassi Pathana,Raddish,Raddish,1000,1100.0
Punjab,Fatehgarh,Bassi Pathana,Ridgeguard(Tori),Ridgeguard(Tori),2200,2500.0
Punjab,Fatehgarh,Bassi Pathana,Spinach,Spinach,2200,2300.0
Punjab,Fatehgarh,Bassi Pathana,Tomato,Tomato,4000,4200.0
Punjab,Ferozpur,Other,Apple,Apple,2800,2900.0
Punjab,Ferozpur,Other,Bhindi(Ladies Finger),Bhindi,1500,1600.0
Punjab,Ferozpur,Other,Bottle gourd,Bottle Gourd,2300,2400.0
Punjab,Ferozpur,Other,Brinjal,Brinjal,1700,1800.0
Punjab,Ferozpur,Other,Capsicum,Capsicum,1500,1600.0
Punjab,Ferozpur,Other,Cucumbar(Kheera),Cucumbar,1700,1800.0
Punjab,Ferozpur,Other,Onion,Onion,1600,1700.0
Punjab,Ferozpur,Other,Pomegranate,Pomogranate,8200,8300.0
Punjab,Ferozpur,Other,Potato,Local,850,900.0
Punjab,Ferozpur,Other,Pumpkin,Pumpkin,1300,1400.0
Punjab,Ferozpur,Other,Tomato,Tomato,2900,3000.0
Punjab,Ferozpur,Other,Banana,Banana - Ripe,2200,2200.0
Punjab,Ferozpur,Other,Bhindi(Ladies Finger),Bhindi,1500,1500.0
Punjab,Ferozpur,Other,Bitter gourd,Bitter Gourd,1200,1200.0
Punjab,Ferozpur,Other,Cauliflower,Cauliflower,2500,2500.0
Punjab,Ferozpur,Other,Cucumbar(Kheera),Cucumbar,1500,1500.0
Punjab,Ferozpur,Other,Green Chilli,Green Chilly,1000,1100.0
Punjab,Ferozpur,Other,Mango,Dusheri,4000,5000.0
Punjab,Ferozpur,Other,Onion,Onion,1200,1400.0
Punjab,Ferozpur,Other,Potato,Potato,700,800.0
Punjab,Ferozpur,Other,Tinda,Tinda,1400,1500.0
Punjab,Ferozpur,Other,Tomato,Tomato,2500,3000.0
Punjab,Ferozpur,Other,Bhindi(Ladies Finger),Bhindi,2200,2250.0
Punjab,Ferozpur,Other,Colacasia,Colacasia,1600,1650.0
Punjab,Ferozpur,Other,Ridgeguard(Tori),Ridgeguard(Tori),1900,1950.0
Punjab,Ferozpur,Other,Bhindi(Ladies Finger),Bhindi,2500,2500.0
Punjab,Ferozpur,Other,Ridgeguard(Tori),Ridgeguard(Tori),2000,2000.0
Punjab,Ferozpur,Zira,Banana,Medium,2000,2200.0
Punjab,Ferozpur,Zira,Bhindi(Ladies Finger),Bhindi,1600,1800.0
Punjab,Ferozpur,Zira,Bitter gourd,Bitter Gourd,1000,1200.0
Punjab,Ferozpur,Zira,Bottle gourd,Bottle Gourd,2300,2500.0
Punjab,Ferozpur,Zira,Brinjal,Brinjal,1800,2000.0
Punjab,Ferozpur,Zira,Cauliflower,Cauliflower,2100,2200.0
Punjab,Ferozpur,Zira,Colacasia,Colacasia,2400,2500.0
Punjab,Ferozpur,Zira,Cucumbar(Kheera),Cucumbar,1000,1200.0
Punjab,Ferozpur,Zira,Garlic,Garlic,2500,3000.0
Punjab,Ferozpur,Zira,Green Chilli,Green Chilly,400,600.0
Punjab,Ferozpur,Zira,Lemon,Lemon,3000,3500.0
